Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T1491,2023-13-01,C595,Headphones,767.0,81.49815716867087,PayPal,Pending
T1492,2025-02-30,C1465,Laptop,9.0,-358.12445514114575,PayPal,Pending
T1493,2021-02-25,C2879,Smartphone,1.0,715.5081882159602,Credit Card,Pending
T1494,2022-08-05,C4503,Coffee Machine,164.0,,PayPal,Pending
T1495,2023-13-01,C1541,Laptop,7.0,,pay pal,Failed
T1496,2023-13-01,C811,Laptop,736.0,-920.5821978332233,Credit Card,Completed
T1497,,C1194,Coffee Machine,1.0,,Credit Card,complete
T1498,2025-02-30,C3490,Smartphone,834.0,$218.42,PayPal ,Completed
T1499,2025-02-30,C2301,Coffee Machine,-6.0,303.62722382381565,Credit Card,complete
T1500,2025-02-30,C1740,Laptop,,,credit card,Pending
T1501,2025-02-30,C1713,Coffee Machine,1.0,-667.5313923648096,credit card,Pending
T1502,2023-13-01,C2968,Smartphone,218.0,912.6765063704685,Cash,Pending
T1503,2025-02-30,C3126,Smartphone,-1.0,,creditcard,Pending
T1504,2024-03-25,C4418,Laptop,-2.0,,pay pal,complete
T1505,2024-11-12,C3427,T,195.0,,Credit Card,Completed
T1506,2023-13-01,C1860,Tablet,10.0,330.163909009537,Cash,Completed
,2025-02-30,C1134,Tablet,456.0,528.9793902330164,credit card,completed
T1508,2023-13-01,C3679,Smartphone,-1.0,$88.29,PayPal,
T1509,2025-02-30,,Coffee Machine,596.0,166.1642997580197,creditcard,Failed
,2022-06-20,C1139,Headphones,6.0,,PayPal,complete
T1511,2023-13-01,C1633,Smartphone,2.0,685.9815681012177,pay pal,
T1512,2020-09-03,C4838,Tablet,886.0,,PayPal ,
T1513,2025-02-30,C3608,Coffee Machine,8.0,,pay pal,Pending
T1514,2025-02-30,C779,Coffee Machine,-6.0,192.36155390736113,credit card,complete
T1515,2025-02-30,C2544,Coffee Machine,1.0,-273.3312791498158,pay pal,complete
T1516,2025-02-30,C3792,Coffee Machine,2.0,,creditcard,Completed
T1517,2025-02-30,C1859,Headphones,582.0,-52.24790267664844,Credit Card,Failed
T1518,2023-13-01,C264,Headphones,-8.0,,Cash,Pending
T1519,2023-11-16,C465,Laptop,-7.0,-369.69585783672085,PayPal ,
T1520,2023-13-01,C3036,Headphones,469.0,,PayPal,Failed
T1521,2025-02-30,C1139,Headphones,5.0,-689.1889369053946,Cash,Failed
T1522,2025-02-30,,Smartphone,1.0,256.41391116894374,PayPal,
T1523,,C4021,Coffee Machine,5.0,-775.984989271162,creditcard,completed
T1524,2023-13-01,C788,Tablet,1.0,-970.60451789318,credit card,Pending
T1525,2023-13-01,C256,Laptop,-2.0,913.6177092199107,Credit Card,completed
T1526,2025-02-30,C2132,Coffee Machine,7.0,298.23818654483534,pay pal,
T1527,2023-12-03,C3846,Laptop,-9.0,965.4949303818397,creditcard,completed
T1528,2023-13-01,,Tablet,6.0,451.25034549272897,pay pal,completed
T1529,2025-02-30,C3155,Laptop,956.0,,creditcard,complete
T1530,2024-07-01,C2292,Tablet,-1.0,-455.18850714686505,Cash,complete
T1531,2025-02-30,C2589,Coffee Machine,913.0,,pay pal,complete
T1532,2023-13-01,,Smartphone,897.0,-138.7796746129867,pay pal,Completed
T1533,2020-05-17,C4864,Headphones,444.0,-725.4769105269866,credit card,completed
T1534,2021-04-30,,Smartphone,,,PayPal ,complete
T1535,2025-02-30,C4206,Tablet,,-666.1276424935968,pay pal,complete
T1536,2025-02-30,C889,Cof,1.0,,Cash,
T1537,2023-13-01,C375,Tablet,-5.0,,creditcard,Completed
T1538,2023-13-01,C1050,Laptop,3.0,,Credit Card,complete
T1539,2023-04-14,C1680,Smartphone,387.0,,pay pal,completed
T1540,2025-01-16,C4478,Lapt,-7.0,-830.3126787160851,PayPal ,Pending
T1541,2024-04-09,C4694,Tablet,6.0,571.4295067160451,credit card,completed
T1542,2023-01-25,C2990,Smartphone,-4.0,865.3625177677337,Credit Card,Failed
T1543,,C839,Smartphone,10.0,,creditcard,Completed
,,C3922,Tablet,434.0,,creditcard,complete
T1545,2023-13-01,C1325,Smartphone,4.0,329.8475483311817,Credit Card,
,,C4669,Tablet,5.0,$-959.35,Cash,complete
T1547,2023-13-01,C2835,Laptop,9.0,564.4869695225955,Credit Card,Pending
T1548,2023-13-01,,Coffee Machine,521.0,226.96360501141518,pay pal,completed
T1549,2023-13-01,C052,Laptop,-7.0,,Cash,Completed
T1550,2025-02-30,,Laptop,970.0,-966.2277548172295,Credit Card,Failed
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,PayPal ,Completed
T1552,2021-07-15,C371,Headphones,-1.0,956.3674921595405,Credit Card,Completed
T1553,2022-05-02,,Headphones,1.0,,Cash,complete
T1554,2023-13-01,C4068,Tablet,9.0,263.63191884528544,credit card,Failed
T1555,2023-02-21,C2869,Lapto,-6.0,,PayPal ,Completed
T1556,2025-02-30,C381,Coffee Machine,-4.0,,Cash,complete
T1557,2023-13-01,C4567,Coffee Machine,9.0,-683.3659746983512,creditcard,
T1558,2025-02-30,C1525,Smartphone,,,PayPal,
T1559,2023-13-01,C3274,Laptop,-7.0,,Cash,Completed
T1560,2023-13-01,C2343,Smartphone,,,Credit Card,completed
T1561,2021-03-08,C3431,Smartphone,128.0,,Cash,completed
T1562,2022-11-20,C4943,Tablet,6.0,-157.5602574543948,Cash,
T1563,2025-02-30,C2496,Tablet,769.0,-519.8401988219539,Cash,Completed
T1564,2022-12-09,C1748,Tablet,-10.0,237.40946348775984,credit card,Failed
T1565,2025-02-30,C848,Laptop,584.0,-773.5771629250776,PayPal,complete
T1566,2023-07-25,C2124,Laptop,-1.0,,PayPal ,
T1567,2025-02-30,C695,Smartphone,505.0,359.052244087005,Credit Card,Pending
T1568,2023-13-01,C1681,Headphones,7.0,535.199230162073,Cash,
T1569,2023-13-01,C4381,Headphones,234.0,,credit card,Failed
T1570,2020-11-16,C3922,Coffee Machine,-5.0,-795.8106560140468,credit card,Completed
T1571,2023-09-17,C4479,Smartphone,693.0,-705.5350508884405,creditcard,Pending
T1572,2022-11-11,C187,Tablet,8.0,,PayPal,complete
T1573,2025-02-30,C1902,Headphones,-4.0,-958.4114048441354,creditcard,
T1574,2023-13-01,C4417,He,6.0,,PayPal,Pending
T1575,2025-02-30,C2361,Tablet,-1.0,-440.4513033805173,Cash,Completed
T1576,2025-02-30,C4739,Headphones,8.0,52.778475402363014,PayPal ,complete
T1577,2023-13-01,C447,Smartphone,-8.0,$616.43,PayPal,Pending
T1578,2020-06-11,C4259,Coffee Machine,7.0,-152.59006690546914,credit card,Pending
T1579,,C2854,Headphones,4.0,978.806380519704,credit card,completed
T1580,2023-13-01,C913,Coffee,763.0,,credit card,complete
T1581,2023-11-20,C1421,Smartphone,688.0,226.75037557318305,Cash,Completed
T1582,2023-13-01,C3828,Smartphone,10.0,-411.50367164029115,credit card,
T1583,2023-12-12,C1844,Tablet,-7.0,-865.5067042073568,PayPal,Completed
T1584,2024-11-10,C2422,Laptop,-10.0,,credit card,
T1585,2023-01-25,C2728,Laptop,2.0,-355.0991395554669,pay pal,complete
T1586,2025-02-30,C3162,Smartphone,538.0,$534.05,PayPal ,Pending
T1587,2023-13-01,C1272,Tablet,7.0,-414.24497879566593,pay pal,
T1588,2025-02-30,C1697,Smartphone,5.0,820.124420421955,pay pal,completed
T1589,2024-12-15,C4976,Headphones,4.0,109.73694345271727,PayPal,Pending
T1590,2025-02-30,,Headphones,-9.0,-52.745524632904335,creditcard,complete
T1591,2023-13-01,C2866,Tablet,164.0,,PayPal ,Pending
T1592,2025-02-30,C2883,Laptop,921.0,-984.0368906090038,creditcard,
T1593,2025-02-30,C4288,Headphones,5.0,-639.6073069124609,pay pal,completed
T1594,,C4362,Laptop,-8.0,849.001050930042,PayPal,
T1595,2020-08-18,C296,Laptop,367.0,762.177107585016,Credit Card,Pending
T1596,2025-02-30,C4382,Headphones,2.0,845.3287120681728,creditcard,
,2025-02-30,C3035,Coffee Machine,4.0,,PayPal ,
T1598,2025-02-30,C1960,Tablet,-2.0,,creditcard,completed
T1599,2025-02-30,C4701,Tablet,-10.0,526.5447958356002,creditcard,Failed
T1600,2025-02-30,C4402,Laptop,625.0,-422.3648807852429,Credit Card,Failed
T1601,2023-09-03,C1182,Smartphone,8.0,-512.8715471544062,credit card,Completed
T1602,2023-05-04,C2861,Coffee Machine,10.0,,Credit Card,Pending
T1603,2022-02-21,C2538,Coffee Machine,6.0,811.4722307238061,Credit Card,completed
T1604,2024-02-22,C217,Headphones,-3.0,-958.533499848309,PayPal,Failed
T1605,2023-13-01,C1981,Laptop,-10.0,482.8793193665349,PayPal,complete
T1606,2021-04-14,C3036,Headphones,5.0,,pay pal,Pending
T1607,2020-06-06,C3107,Coffee Machine,4.0,-247.74764502485993,creditcard,Pending
T1608,2025-02-30,C992,Laptop,-8.0,,PayPal,complete
T1609,2023-13-01,C3218,Headphones,941.0,-744.2678281675004,Cash,Pending
T1610,2025-02-30,C2295,Laptop,795.0,-359.14955182085725,PayPal ,
T1611,2023-13-01,C1834,Coffee Machine,-4.0,414.76689176895417,pay pal,
T21207,2022-06-21,C3644,Headphones,852.0,,Cash,complete
T1613,2025-02-30,C1191,Headphones,-4.0,124.17516565293185,creditcard,Pending
T1614,2021-10-09,C2889,Coffee Machine,3.0,,Credit Card,Completed
T1615,2023-13-01,C592,Smartphone,9.0,-581.1506618473343,PayPal ,complete
,2025-02-30,C1968,Headphones,730.0,,credit card,
T1617,2025-02-30,C2870,Smartphone,-9.0,-647.1034607173247,credit card,Completed
T1618,2025-02-30,C2261,Tablet,-10.0,597.7820262123224,creditcard,
T1619,2025-02-30,C951,Smartphone,945.0,,PayPal,complete
T1620,2024-02-25,,Smartphone,2.0,,PayPal ,Pending
T53265,2023-13-01,C3011,Smartphone,-10.0,,credit card,completed
T1622,2025-02-30,C150,Headphones,-3.0,-688.5663406436796,PayPal ,complete
T1623,2023-13-01,C2441,Tablet,975.0,,credit card,complete
T1624,2024-07-01,C508,Coffee Machine,-7.0,743.5578271274326,Cash,completed
T1625,2023-13-01,C2594,Headphones,407.0,,Cash,Pending
T1626,2023-07-25,C2032,Headphones,755.0,$178.40,Cash,completed
T1627,2024-11-03,,Smartphone,-2.0,-715.7305676352762,PayPal ,Failed
T72249,2025-02-30,C3379,Headphones,569.0,,pay pal,Pending
T1629,2023-13-01,C1518,Smartphone,-4.0,,creditcard,Failed
T1630,2023-13-01,C139,Tablet,-6.0,143.97837635449667,Cash,completed
T1631,2024-01-15,C3428,Smartphone,753.0,,Cash,Pending
T1632,2021-07-22,C4292,Laptop,141.0,-466.9783888444815,PayPal ,complete
T1633,2023-13-01,C3729,Smartphone,,-74.57277540401253,Cash,
T1634,2020-01-09,C3622,Tablet,750.0,244.97059103409296,credit card,
T1635,2021-05-26,C1525,Coffee Ma,611.0,-907.4653801615605,creditcard,Pending
T1636,2023-07-04,C850,Smartphone,-2.0,-234.6700718533367,PayPal ,
T1637,2024-01-12,C199,Coffee Machine,727.0,765.1625216968708,creditcard,completed
T1638,2021-07-03,C034,Headphones,-9.0,-378.3559283878153,creditcard,
T1639,2025-02-30,C2097,Laptop,3.0,701.5186073808053,Credit Card,complete
T1640,2020-11-21,C2104,Laptop,583.0,-282.8433936115524,PayPal ,Pending
T1641,2025-02-30,,Coffee Mac,-2.0,216.24333850542902,Cash,Failed
T1642,2023-13-01,C4451,Laptop,8.0,,creditcard,Pending
T1643,2025-02-30,C2675,Headphones,668.0,467.88532565095875,Credit Card,Completed
T1644,2025-02-30,C2666,Coffee Machine,-7.0,,PayPal ,Failed
T1645,2025-02-30,C1419,Laptop,-10.0,-686.2696353019275,creditcard,Failed
,2024-05-04,C029,Smartphone,866.0,226.43741835821746,Credit Card,
T1647,,C2516,Lapto,-6.0,-867.4649618130397,creditcard,Completed
T1648,2022-07-07,C1487,Smartphone,-2.0,347.57666982633253,creditcard,completed
T1649,2023-13-01,C2840,Coffee Machine,5.0,,credit card,completed
T1650,2025-02-30,C1473,Tablet,244.0,,pay pal,complete
T1651,2025-02-30,C777,Headphones,504.0,986.228100677495,creditcard,Completed
T1652,2023-13-01,C4207,Laptop,9.0,62.59090517048198,creditcard,complete
T1653,2022-03-31,,Laptop,460.0,,PayPal ,Pending
T1654,2023-08-27,C4844,La,-4.0,112.66481740880286,Credit Card,completed
T1655,2022-08-28,C447,Lapto,397.0,978.1023095954229,credit card,Pending
T1656,2023-13-01,C3197,Laptop,137.0,,creditcard,
T1657,2025-02-30,C816,Smartphone,4.0,,PayPal ,Failed
T1658,2025-02-30,C4442,Tablet,619.0,504.6466267004084,pay pal,Pending
T1659,2020-07-06,C3348,Smartphone,-1.0,,creditcard,complete
T1660,2025-02-30,C4935,Coffee Machine,503.0,-591.9985473631871,creditcard,Failed
T1661,2023-13-01,C1507,Tablet,116.0,,PayPal,Completed
T1662,,C3045,Tab,-8.0,-799.260367625927,creditcard,Completed
T1663,2024-12-24,C4268,Smartphone,3.0,324.2270236462697,PayPal,Failed
T48841,2025-02-30,C4434,Smartphone,833.0,,Cash,Pending
T1665,,,Coffee Machine,4.0,-677.6394279927244,pay pal,completed
T1666,2023-13-01,C675,Laptop,,943.0431712156036,PayPal ,Failed
T1667,2023-13-01,,Headphone,916.0,-392.82671933267875,Cash,completed
T1668,2023-13-01,C4566,Headphones,8.0,,PayPal,
T1669,2023-13-01,C4279,Head,,$304.27,PayPal,Pending
T1670,2025-02-30,,Smartphone,-1.0,$300.25,Cash,completed
T1671,2021-01-04,,Headp,8.0,-629.9291314203806,credit card,Failed
T1672,2023-13-01,C3301,Laptop,371.0,,PayPal ,completed
T1673,2025-02-30,C1884,Headp,-1.0,-580.2469117942845,Credit Card,Failed
,2025-02-30,C3009,Laptop,685.0,-990.2314602429295,PayPal ,complete
T1675,2023-13-01,C4415,Headphones,-3.0,,Cash,
T1676,2023-13-01,C1951,Tablet,2.0,-502.8729908564075,Cash,complete
T1677,,C269,Laptop,1.0,861.7564553365024,pay pal,Pending
T1678,2024-06-03,C951,Smartphone,125.0,,Credit Card,Completed
T1679,2025-02-30,C404,Laptop,454.0,$-705.54,Cash,Completed
T1680,2025-02-30,C2868,Headphones,-7.0,,PayPal ,completed
T1681,2023-13-01,C2586,L,-6.0,319.4873804235934,creditcard,Pending
T1682,,C1809,Headphones,1.0,498.4452661606367,PayPal,Failed
T1683,2021-04-06,C1092,Laptop,-3.0,,creditcard,Failed
T1684,2023-01-28,C899,Headphones,3.0,870.3749335541287,credit card,completed
T1685,2023-13-01,C1448,Headphones,8.0,-422.04091813234106,credit card,
T1686,2023-13-01,C3991,Laptop,5.0,227.30278050707082,creditcard,Pending
T1687,2025-02-30,C794,Headphones,523.0,-126.031996659995,PayPal ,
T1688,2023-13-01,C395,Laptop,226.0,$-938.69,Credit Card,complete
T1689,2025-02-30,C1083,Smartphone,-1.0,-50.9092236072014,Cash,completed
T1690,2025-02-30,C3589,Coffee Machine,4.0,250.8539673052625,creditcard,
T1691,2023-13-01,C1774,Coffee Machine,,255.1955528384131,Cash,Failed
T1692,2023-13-01,C1184,Headphones,812.0,,Cash,completed
T1693,2021-11-16,C1427,Laptop,2.0,-364.4127749217175,PayPal,
T1694,2023-01-20,C3040,Laptop,-4.0,,Cash,Completed
,2025-02-30,C1297,Laptop,999.0,,pay pal,Completed
T1696,2023-13-01,C1548,Laptop,6.0,-490.0524595558644,Cash,Completed
T1697,2025-02-30,C4435,Smartphone,6.0,$-468.40,PayPal,Pending
,2020-07-14,C2617,Coffee Machine,,-284.24053204915185,PayPal ,Failed
T1699,2023-13-01,C3812,Laptop,-3.0,,pay pal,Failed
T1700,2022-03-26,C4175,Headphones,2.0,433.9823668456939,PayPal,complete
T1701,2020-06-03,C3104,Laptop,-5.0,629.7607832196896,Credit Card,
T1702,2020-01-09,C2972,Laptop,6.0,902.7673941522156,creditcard,Pending
T1703,2025-02-30,C1035,Headphones,,206.73172542603308,credit card,completed
,2024-03-20,C239,Smartphone,9.0,365.26938429562966,credit card,Failed
T1705,2020-06-02,C881,Coffee Machine,7.0,,pay pal,complete
T1706,2023-13-01,,Laptop,896.0,-828.0150244383173,PayPal ,Pending
T1707,2025-02-30,C358,Headphones,6.0,-203.88134723827227,Credit Card,
T1708,2022-05-29,C1628,Coffee Machine,10.0,,pay pal,Pending
T1709,2023-13-01,C2982,Laptop,300.0,656.5858872553484,credit card,
T1710,2025-02-30,C327,Headphones,-3.0,64.58731756738047,Credit Card,Completed
,2025-02-30,C2102,Coffee Machine,-10.0,712.8226227354418,PayPal,Failed
T1712,2021-01-02,C1520,Tablet,2.0,$-515.57,credit card,
T1713,2024-05-22,C3243,Head,-6.0,-937.5550238398248,creditcard,Completed
T1714,2025-02-30,C142,Tablet,549.0,660.0022433566145,Cash,completed
,2021-11-20,C3719,Tabl,259.0,-440.4062945301238,PayPal,Completed
T1716,2022-08-31,C1156,Laptop,-6.0,-291.83047367905067,PayPal,Completed
T1717,2025-02-30,C1972,Coffee Machine,-4.0,-586.2057996640981,creditcard,complete
T1718,2022-07-13,C147,Coffee Machine,681.0,348.42752593331426,Credit Card,Pending
T1719,2020-01-29,C2692,Laptop,4.0,$227.39,pay pal,
T1720,2025-02-30,C4849,Coffee Machine,171.0,$-292.13,Credit Card,complete
T1721,2025-02-30,C4082,Headphones,9.0,-74.2032209307323,Cash,complete
T1722,2023-13-01,C3589,Smartphone,-10.0,,PayPal,complete
T1723,2023-13-01,C4723,Smartphone,-8.0,,PayPal,Failed
T1724,2023-13-01,C850,Tablet,2.0,,Cash,Failed
T1725,2023-13-01,C3595,Headphones,-3.0,$-885.47,PayPal ,completed
T1726,2022-06-16,C2442,La,-1.0,-191.33044351698084,PayPal,Completed
T1727,2021-01-11,C2735,Tablet,574.0,105.52785966081728,creditcard,Failed
T1728,2025-02-30,C1462,Tablet,-5.0,-212.6922268936737,Cash,completed
T1729,2024-03-15,,Tablet,525.0,-948.8458134314916,creditcard,
T1730,2023-13-01,C426,Coffee Machine,-8.0,,creditcard,complete
T1731,2023-13-01,C4905,Laptop,8.0,-409.7806292694801,PayPal,complete
T1732,2024-04-26,C3256,Tablet,6.0,,PayPal,Pending
T1733,2022-06-16,C3525,Headphones,-4.0,,creditcard,Failed
T1734,2023-13-01,C120,Laptop,-8.0,,creditcard,Failed
T1735,2025-02-30,C2016,Coffee Machine,5.0,-862.3894448586207,pay pal,complete
T1736,,C3789,Smartphone,727.0,-447.4325114852254,PayPal,Pending
T1737,2023-13-01,C867,Headphones,120.0,-276.60258053127825,PayPal,Pending
T1738,2024-09-01,C2120,Smartphone,,,Cash,
T1739,2022-06-26,C2381,Coffee Machine,319.0,,PayPal,completed
T1740,2023-13-01,C1732,Tablet,-7.0,-763.9088309218876,credit card,
T1741,2025-02-30,C4323,Tablet,-10.0,,pay pal,Pending
T1742,2025-02-30,C4714,Headphones,3.0,-549.426596489075,Credit Card,Pending
,2025-02-30,C3230,Coffee Machine,736.0,-387.52461960333835,Cash,
T1744,2022-10-10,C2514,Headphones,-6.0,$326.95,Cash,completed
T1745,2021-12-13,C846,Tablet,-5.0,466.63854958374793,PayPal ,complete
T1746,2022-03-18,C2389,Laptop,-6.0,,creditcard,Failed
T1747,2023-09-28,,Laptop,655.0,-412.8175688690409,creditcard,Pending
T1748,2023-13-01,C4067,Tablet,105.0,,credit card,Completed
T1749,2021-06-17,C1524,Smartphone,148.0,-656.8161186346829,Credit Card,Completed
T1750,2025-02-30,C2783,Headphones,-9.0,-779.126112455526,PayPal ,Failed
T1751,2024-07-22,C1156,Smartphone,886.0,,credit card,Failed
T1752,2025-02-30,C4623,Laptop,-2.0,-606.6033702326429,PayPal,completed
T1753,2020-06-11,C2540,Tablet,1.0,-694.7873934391732,Credit Card,complete
T1754,2021-04-27,C683,Tablet,364.0,-506.5077417187663,PayPal,Pending
T1755,2023-13-01,C2273,Smartphone,215.0,109.0851740501652,Cash,complete
T1756,2023-13-01,C1450,Tablet,896.0,$-594.51,creditcard,Pending
T1757,2023-13-01,C3419,Laptop,-7.0,523.498101266805,pay pal,Pending
T1758,2023-13-01,C4786,Headphones,394.0,-774.1586156995195,Cash,complete
T1759,2022-08-08,C1897,Headphones,472.0,-628.0621905793098,creditcard,Completed
T1760,2023-13-01,C1365,Tablet,-7.0,171.91701060138593,PayPal ,Completed
T1761,2025-02-30,C2401,Laptop,366.0,-134.42009217910527,PayPal ,Pending
T1762,2024-08-20,C2106,Headphones,,,Credit Card,complete
,2025-02-30,C4924,Headphones,9.0,987.8105175589913,credit card,completed
T1764,2025-02-30,C590,Tablet,561.0,-401.34031536085604,credit card,complete
T1765,2025-02-30,C3972,Tablet,324.0,,PayPal ,completed
,2025-02-30,C1921,Laptop,783.0,675.2105035581562,PayPal ,Failed
T1767,2023-13-01,C094,Laptop,708.0,,Cash,
T1768,,,Coffee Machine,214.0,825.3922178760963,creditcard,Failed
T1769,2020-02-08,C2507,Tablet,4.0,-111.46846395235696,Credit Card,Pending
T1770,2023-13-01,C1602,Laptop,-9.0,-95.09217164615086,credit card,completed
T1771,2023-13-01,C4890,Smartphone,10.0,$180.93,creditcard,Completed
T1772,2025-02-30,C1895,Laptop,9.0,-890.9522806980813,PayPal ,complete
T1773,2023-13-01,C4945,Headphones,825.0,-617.9117344058944,PayPal ,completed
T1774,2023-13-01,C4984,Smartphone,346.0,-441.1808607793279,PayPal,completed
T1775,2025-02-30,C3618,Smartphone,-2.0,343.4460880694471,creditcard,
T1776,2025-02-30,C721,Laptop,-9.0,$-647.54,creditcard,Completed
T1777,2025-02-30,C3636,Smartphone,855.0,$-970.87,Credit Card,completed
T1778,2023-13-01,C3241,Laptop,-5.0,,credit card,Completed
T1779,2023-13-01,C2094,Headphones,501.0,,PayPal,Failed
T1780,2023-13-01,C2923,Headphones,856.0,673.7839859446967,Credit Card,Pending
T1781,2025-02-30,C4924,Headphones,10.0,,creditcard,Pending
T1782,2025-02-30,C4274,Tablet,456.0,988.2311484865627,credit card,complete
T1783,2023-13-01,C4709,Headphones,725.0,$477.85,PayPal,Completed
T1784,2025-02-30,C1727,Laptop,-4.0,$-884.97,Credit Card,complete
T1785,2023-13-01,C4781,Tablet,4.0,240.9242789849209,credit card,Completed
T1786,2023-10-17,C2626,Headphon,,-535.9152875577738,credit card,complete
T1787,2023-13-01,C2108,Headph,2.0,,pay pal,completed
T10990,2025-02-30,,Headphones,9.0,,creditcard,complete
T1789,2023-04-11,C585,Coffee Machine,815.0,821.541963905232,Credit Card,
T1790,2021-11-25,C3811,Table,-1.0,-915.1160181597558,PayPal,Failed
,2024-03-22,C598,Table,5.0,-687.4887398288072,Cash,Failed
T1792,2025-02-30,C3643,Smartphone,-7.0,,PayPal ,Completed
T1793,2024-02-20,C950,Laptop,683.0,898.49280005038,PayPal,
T1794,2025-02-30,C2578,Headphones,5.0,-319.2314623074185,PayPal ,complete
T1795,2025-02-30,C779,Tablet,4.0,743.7262747334569,pay pal,completed
T1796,2025-02-30,C2677,Coffee Machine,-1.0,-995.218136678723,creditcard,Completed
T1797,,C1881,Headphones,2.0,,Credit Card,Completed
T1798,2023-13-01,C2875,Coffee Machine,2.0,-410.6600005624347,Cash,Failed
T1799,2025-02-30,C4565,Coffee M,-4.0,-878.2901230638046,PayPal,Completed
T1800,2020-12-13,C4013,Smartphone,-8.0,,credit card,
T1801,2025-02-30,C3592,Coffee Machine,,-585.7820010481207,Credit Card,Pending
T1802,,C4561,Headphones,125.0,815.2091656127939,credit card,Pending
T1803,2023-03-13,C4061,Smartphone,468.0,-695.2465984872855,PayPal ,complete
T1804,2025-02-30,C556,Smartphone,-1.0,70.54467367720459,pay pal,complete
T1805,2023-13-01,C1952,Laptop,-2.0,-525.6626528120242,PayPal ,Pending
T1806,2023-13-01,C3987,Coffee Machine,663.0,,PayPal,Completed
T1807,2025-02-30,C2665,Coffee Machine,-6.0,,pay pal,Pending
T1808,2025-02-30,C074,Coffee Machine,1.0,-385.026943205522,pay pal,completed
T1809,2025-02-30,C1118,Tablet,-4.0,$-223.83,pay pal,
,2025-02-30,C3436,Coffee Machine,5.0,,Credit Card,Pending
T1811,2025-02-30,C4970,Coffee Machine,1.0,$-204.22,PayPal ,
T1812,,,Coffee Machine,-5.0,-466.0924970136389,Credit Card,Failed
T1813,2023-13-01,C3230,Smartphone,8.0,781.6144840160464,creditcard,Failed
T1814,2025-02-30,C2148,Laptop,668.0,-239.9819414131531,pay pal,complete
T1815,2024-03-14,C3814,Tablet,,,Cash,Failed
T1816,2023-13-01,C1101,Laptop,-4.0,551.6779212271038,PayPal ,
T1817,2025-02-30,C597,Laptop,7.0,,creditcard,Failed
